"","X","Y","OBJECTID","waterCompanyName","siteNameEA","siteNameWASC","permitReferenceEA","permitReferenceWaSC","activityReference","assetType","treatmentType","outletDischargeNGRoriginal","outletDischargeNGRmappedRT","walesAssetNGR","wfdWaterbodyID","wfdWaterbodyName","recievingWaterName","shellfishWater","bathingWater","totalDurationAllSpillsHrs","countedSpills","longTermAverageSpillCount","investigationTrigger","investigationTriggerFlag","edmCommissionDate","edmCommissionYear","edmNumberofYearsOperational","noFullYearsEDMData","edmOperationPercent","edmOperationReason","edmOperationAction","highSpillOperationalReview","highSpillAction","highSpillEnhancement","riversTrustErrorFlag","riversTrustComments","Eastings","Northings","Latitude","Longitude","country","localAuthority","constituencyWestminster","cabaCatchment","eaWaterMgmtArea","eaPublicFaceArea","riverBasinDistrict","sourceDB"
"9002",232882.2428,85100.8932000007,9002,"South West Water","ST THOMAS ROAD CSO","ST THOMAS RD_CSO_LAUNCESTON","301851",301851,"A1","SO on sewer network","Not Applicable","SX3288085100","","","GB108047007960","Kensey","RIVER KENSEY","","",0.46,2,3.166666667,40,FALSE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",100,"","","","","",NA,NA,232880,85100,50.64156357,-4.364918206,"England","Cornwall","North Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9003",191683.1133,63990.9593000002,9003,"South West Water","COLUMB MAJOR CSO","ST. COLUMB MAJOR_CSO_ST COLUMB","301680",301680,"A1","SO on sewer network","Not Applicable","SW9168063990","","","GB108049000070","Menalhyl","RIVER MENATHYL","","",0,0,3,50,FALSE,"Commissioned in 2020 - full year data expected",2020,2,"2 (installed 2020)",80,"Power failure / issue","Resolved - Nov","","","",NA,NA,191680,63990,50.4386981,-4.93506532,"England","Cornwall","St Austell and Newquay","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9004",247632.0979,58041.4232999999,9004,"South West Water","146 ST. PANCRAS AVENUE CSO","ST. PANCRAS AVENUE_CSO_PLYMOUTH","301722",301722,"A1","SO on sewer network","Not Applicable","SX4763058040","","","","","TRIB OF HAM BROOK","","",1.6,5,4,40,TRUE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",75,"Comms failure / issue","Resolved - Sep","","","",NA,NA,247630,58040,50.40243149,-4.145415587,"England","Plymouth","Plymouth, Moor View","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9007",176093.3232,54190.9037999995,9007,"South West Water","STATION ROAD PUMPING STATION","STATION ROAD SPS_PSCSOEO_PERRANPORTH","300038/PC/01",NA,"A1","Storm discharge at pumping station","Not Applicable","SW7609054190","","","GB108049000700","Bolingey Stream","BOLINGEY STREAM","","PERRANPORTH",0.01,1,11.85714286,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",96,"","","","","",NA,NA,176090,54190,50.34495704,-5.148434449,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9008",246682.1156,60891.3914000001,9008,"South West Water","TAMERTON FOLIOT PUMPING STATION","STATION ROAD SPS_PSCSOEO_PLYMOUTH","302657",302657,"A1","Storm discharge at pumping station","Not Applicable","SX4668060890","","","","","TAMERTON LAKE(E)","Tamar","",70.8,13,6.714285714,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,246680,60890,50.42779649,-4.15993831,"England","Plymouth","Plymouth, Moor View","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9014",222412.2802,110840.416999999,9014,"South West Water","STIBB SEWAGE TREATMENT WORKS","STIBB STW_SO_STIBB","300394",300394,"A2","Inlet SO at WwTW","Not Applicable","SS2241010840","","","GB108049013760","Coombe Valley Stream","TRIB OF COOMBE VALLEY STR (S)","","",4.06,16,16,60,FALSE,"Commissioned in 2021 - full year data expected",2021,1,"1 (installed 2021)",93,"","","","","",NA,NA,222410,110840,50.86971145,-4.525267986,"England","Cornwall","North Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9018",235852.3061,74001.1125000007,9018,"South West Water","STOKE CLIMSLAND STW","STOKE CLIMSLAND STW_SO_STOKE CLIMSLAND","NRA-SW-6743",NA,"A2","Inlet SO at WwTW","Not Applicable","SX3585074000","","","GB108047007860","Lower River Tamar","(S) LUCKETT STREAM","","",357.28,87,87,40,TRUE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",100,"","","N/A - Ongoing investigation","N/A - Ongoing investigation","Other investigation - non-WINEP/Green Recovery",NA,NA,235850,74000,50.54266936,-4.318044715,"England","Cornwall","North Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9029",222902.3079,105490.562100001,9029,"South West Water","STRATTON PS","STRATTON SPS_PSCSOEO_BUDE","301150",NA,"A1","Storm discharge at pumping station","Not Applicable","SS2290005490","","","GB108049013730","Upper River Strat","RIVER NEET(S)","","SUMMERLEAZE",0.17,2,29.85714286,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,222900,105490,50.82179859,-4.515723259,"England","Cornwall","North Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9032",225282.553,64141.2540000007,9032,"South West Water","SUNGIRT LANE CSO","SUNGIRT LANE_CSO_LISKEARD","303471",303471,"A1","SO on sewer network","Not Applicable","SX2528064140","","","GB108048001440","East Looe River","TRIBUTARY OF EAST LOOE RIVER","","EAST LOOE BEACH",365.4,33,25.71428571,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,225280,64140,50.45101625,-4.462465685,"England","Cornwall","South East Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9033",169163.5256,42830.9677000009,9033,"South West Water","SUNNYSIDE TANK CSO","SUNNYSIDE TANK_CSO_REDRUTH","300704",300704,"A1","SO on sewer network","Not Applicable","SW6916042830","","","GB108049000620","Portreath Stream","REDRUTH STREAM","","",0.27,1,5,40,FALSE,"Commissioned in 2019 - full year data expected",2019,3,"3 (installed 2019)",74,"Power failure / issue","Resolved - Oct","","","",NA,NA,169160,42830,50.24028031,-5.238733862,"England","Cornwall","Camborne and Redruth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9035",180033.43,31681.2796999998,9035,"South West Water","SWANPOOL PSCSO/EO","SWANPOOL SPS_PSCSOEO_FALMOUTH","301668",NA,"A1","Storm discharge at pumping station","Not Applicable","SW8003031680","","","","","SWANPOOL (S)","","SWANPOOL BEACH",0,0,0.571428571,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,180030,31680,50.14429476,-5.08007442,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9036",180483.4391,30561.2775999997,9036,"South West Water","SWANVALE PUMPING STATION","SWANVALE SPS_PSCSOEO_FALMOUTH","301669",301669,"A1","Storm discharge at pumping station","Not Applicable","SW8048030560","","","","","FALMOUTH BAY/TRIB BICKLAND WAT","","SWANPOOL BEACH",56.03,20,12.42857143,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",96,"","","","","",NA,NA,180480,30560,50.13440324,-5.073140698,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9039",182693.4176,44711.1074999999,9039,"South West Water","TABERNACLE STREET CSO","TABERNACLE ST_CSO_TRURO","301696",301696,"A1","SO on sewer network","Not Applicable","SW8269044710","","","GB108048002340","Kenwyn","RIVER KENWYN VIA SWS","Fal Estuary","",0.03,1,1,40,FALSE,"Commissioned in 2017 - full year data expected",2017,5,"5 (installed 2017)",81,"Comms failure / issue","Resolved - Jul","","","",NA,NA,182690,44710,50.26229478,-5.050357069,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9043",246252.1437,58471.4371000007,9043,"South West Water","TAMAR WAY CSO","TAMAR WAY_CSO_PLYMOUTH","302619",302619,"A1","SO on sewer network","Not Applicable","SX4625058470","","","","","HONICKNOWLE STREAM(S)","Tamar","",0.72,1,0.142857143,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",81,"Power failure / issue","Resolved - Apr","","","",NA,NA,246250,58470,50.40593613,-4.164995617,"England","Plymouth","Plymouth, Moor View","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9044",246252.1327,60521.4025999997,9044,"South West Water","TAMERTON CLOSE PSEO","TAMERTON CLOSE SPS_PSCSOEO_PLYMOUTH","302656",302656,"A1","Storm discharge at pumping station","Not Applicable","SX4625060520","","","","","TAMERTON LAKE(E)","Tamar","",0,0,0,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",74,"Sensor failure / issue","Resolved - May","","","",NA,NA,246250,60520,50.4243589,-4.165835906,"England","Plymouth","Plymouth, Moor View","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9052",180263.4119,33881.2594000008,9052,"South West Water","TEHIDY TERRACE CSO","TEHIDY TERRACE_CSO_FALMOUTH","303012",303012,"A1","SO on sewer network","Not Applicable","SW8026033880","","","","","PENRYN RIVER(E)","Fal Estuary","",0.37,5,7,40,TRUE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",81,"Comms failure / issue","Resolved - Jul","","","",NA,NA,180260,33880,50.16413729,-5.078129684,"England","Cornwall","Truro and Falmouth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9057",193463.1663,53401.1768999994,9057,"South West Water","CREEKAVOSE PUMPING STATION","TERRAS SPS_PSCSOEO_ST STEPHEN","NRA-SW-3945",NA,"A1","Storm discharge at pumping station","Not Applicable","SW9346053400","","","GB108048001390","Upper River Fal","RIVER FAL","","",0,0,0,NA,FALSE,"Dec-22",2022,0,"<1 yr (installed 2022)",100,"","","","","",NA,NA,193460,53400,50.34421231,-4.904211111,"England","Cornwall","St Austell and Newquay","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9059",243532.1641,55551.4798000008,9059,"South West Water","THANCKES PARK PUMPING STATION","THANKES PARK SPST_PSCSOEO_TORPOINT","301643",301643,"A1","Storm discharge at pumping station","Not Applicable","SX4353055550","","","","","RIVER TAMAR (ESTUARINE)","","",41.02,39,51.33333333,40,FALSE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",100,"","","Not asset maintenance - Hydraulic capacity","N/A - Hydraulic capacity","Other improvements - non-WINEP/Green Recovery",NA,NA,243530,55550,50.37897703,-4.202026432,"England","Cornwall","South East Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9061",243602.2278,50561.4870999996,9061,"South West Water","NORTH ROCK SEWAGE PUMPING STATION","THE CLEAVE SPS_PSCSOEO_NORTH ROCK","301905",NA,"A1","Storm discharge at pumping station","Not Applicable","SX4360050560","","","","","CAWSAND BAY (C)","","KINGSAND BEACH",0,0,2,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,243600,50560,50.33415253,-4.198968962,"England","Cornwall","South East Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9068",172043.8507,12761.3443999998,9068,"South West Water","THE LIZARD PUMPING STATION","THE LIZARD SPST_PSCSOEO_CHURCH COVE","302944",302944,"A1","Storm discharge at pumping station","Not Applicable","SW7204012760","","","","","ENGLISH CHANNEL (CHURCH COVE )","","",470.54,54,51.75,40,TRUE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",93,"","","N/A - Ongoing investigation","N/A - Ongoing investigation","Other investigation - non-WINEP/Green Recovery",NA,NA,172040,12760,49.97137942,-5.180459798,"England","Cornwall","St Ives","","","","","EA"
"9069",165533.7276,27311.0924999993,9069,"South West Water","MONUMENT ROAD CSO","THE MONUMENT_CSO_HELSTON","033996/CS/01",33996,"A1","SO on sewer network","Not Applicable","SW6553027310","","","GB108048001172","Lower River Cober","RIVER COBER VIA SWS","","",0,0,2.666666667,40,FALSE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",100,"","","","","",NA,NA,165530,27310,50.09950132,-5.279991027,"England","Cornwall","St Ives","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9071",243562.1605,68551.2290000003,9071,"South West Water","THE QUAY COMBINED SEWER OVERFLOW","THE QUAY_CSO_CALSTOCK","301834",301834,"A1","SO on sewer network","Not Applicable","SX4356068550","","","","","RIVER TAMAR (ESTUARINE)","","",8.37,22,28.5,40,FALSE,"Commissioned in 2018 - full year data expected",2018,4,"4 (installed 2018)",100,"","","","","",NA,NA,243560,68550,50.49580882,-4.207033453,"England","Cornwall","South East Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9072",243422.2427,50161.4897000007,9072,"South West Water","CAWSAND SOUTH PUMPING STATION","THE SQUARE CAWSAND_PSCSOEO_CAWSAND","301904",301904,"A1","Storm discharge at pumping station","Not Applicable","SX4342050160","","","","","CAWSAND BAY ESTAURINE VIA SWS","","CAWSAND BAY",36.72,14,29.85714286,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,243420,50160,50.33051003,-4.201330013,"England","Cornwall","South East Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9073",220912.388,106180.5318,9073,"South West Water","THE STRAND CSO","THE STRAND_CSO_BUDE","301832",NA,"A1","SO on sewer network","Not Applicable","SS2091006180","","","GB108049007280","Lower River Strat","RIVER NEET (S)","","SUMMERLEAZE",0.32,4,4.285714286,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,220910,106180,50.82738493,-4.544283579,"England","Cornwall","North Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9081",205402.6398,89350.6807000004,9081,"South West Water","TINTAGEL CASTLE ROAD PUMP STATION","TINTAGEL CASTLE ROAD_PSCSOEO_TINTAGEL","NPSWQD008114",NA,"A1","Storm discharge at pumping station","Not Applicable","SX0540089350","","","","","ATLANTIC OCEAN","","",0,0,0,NA,FALSE,"Nov-22",2022,0,"<1 yr (installed 2022)",100,"","","","","",NA,NA,205400,89350,50.6712072,-4.755353823,"England","Cornwall","North Cornwall","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9085",168133.5311,42490.9583999999,9085,"South West Water","TOLSKITHEY LANE CSO","TOLSKITHY LANE_CSO_REDRUTH","301685",301685,"A1","SO on sewer network","Not Applicable","SW6813042490","","","GB108049000620","Portreath Stream","TRIB OF PORTREATH STREAM","","",1.97,10,5,50,FALSE,"Commissioned in 2020 - full year data expected",2020,2,"2 (installed 2020)",85,"Power failure / issue","Resolved - Oct","","","",NA,NA,168130,42490,50.23682425,-5.252946321,"England","Cornwall","Camborne and Redruth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9086",165713.5389,41690.9478999991,9086,"South West Water","TOLVADDON DOWNS CSO","TOLVADDON TANK_CSO_REDRUTH","301807",301807,"A1","SO on sewer network","Not Applicable","SW6571041690","","","GB108049000600","Red River (Upper)","TOLVADDON STREAM (S)","","GWITHIAN TOWANS & GODREVY",28.88,32,33.57,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","Not asset maintenance - Hydraulic capacity","N/A - Hydraulic capacity","Other improvements - non-WINEP/Green Recovery",NA,NA,165710,41690,50.22868703,-5.286329604,"England","Cornwall","Camborne and Redruth","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9093",241472.2176,54051.4796999991,9093,"South West Water","TORPOINT WASTEWATER TREATMENT WORKS","TORPOINT STW_SO_TORPOINT","NRA-SW-6990",NA,"A2","Inlet SO at WwTW","Not Applicable","SX4147054050","","","","","ST JOHN'S LAKE (ESTUARINE)","","",284.32,33,35.66666667,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"6 (installed 2016)",100,"","","","","",NA,NA,241470,54050,50.36494548,-4.230343738,"England","Cornwall","South East Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9102",180083.2266,62970.8717999998,9102,"South West Water","TOWAN HEAD PUMPING STATION","TOWAN HEAD SPS_PSCSOEO_NEWQUAY","301322",NA,"A1","Storm discharge at pumping station","Not Applicable","SW8008062970","","","","","ATLANTIC OCEAN(T)","","FISTRAL NORTH & SOUTH",39.99,25,25.28571429,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","","","",NA,NA,180080,62970,50.42530591,-5.097579163,"England","Cornwall","St Austell and Newquay","","","","","EA"
"9105",212662.9308,51661.4564999994,9105,"South West Water","TOWN QUAY PUMPING STATION","TOWN QUAY SPST_PSCSOEO_FOWEY","302775",302775,"A1","Storm discharge at pumping station","Not Applicable","SX1266051660","","","","","RIVER FOWEY ESTUARY (E)","Fowey","READYMONEY COVE",115.25,199,159.8571429,40,FALSE,"Commissioned pre-2016 - full year data expected",2016,6,"7 (installed 2015)",100,"","","Data collection - Tidal / river inundation","N/A - Hydraulic capacity","Other improvements - non-WINEP/Green Recovery",NA,NA,212660,51660,50.33500463,-4.633814097,"England","Cornwall","St Austell and Newquay","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9107",246972.12,54001.4925999995,9107,"South West Water","TRACEY COURT CSO","TRACEY CT/WESTERN APPR_CSO_PLYMOUTH","301787",301787,"A1","SO on sewer network","Not Applicable","SX4697054000","","","","","MILLBAY DOCKS VIA SWS (EST)","","",0,0,0.333333333,40,FALSE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",100,"","","","","",NA,NA,246970,54000,50.36595309,-4.153050405,"England","Plymouth","Plymouth, Sutton and Devonport","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9108",232252.3036,77151.0416999999,9108,"South West Water","TREBULLETT STW","TREBULLETT STW_SO_TREBULLETT","NRA-SW-5050",NA,"A2","Inlet SO at WwTW","Not Applicable","SX3225077150","","","GB108047007890","Lower River Inny","THE RIVER INNY","","",0,0,0,60,FALSE,"Commissioned in 2021 - full year data expected",2021,1,"1 (installed 2021)",100,"","","","","",NA,NA,232250,77150,50.56995064,-4.370226455,"England","Cornwall","North Cornwall","Tamar","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
"9109",207312.9871,53681.3789000008,9109,"South West Water","TREDENHAM CLOSE CSO","TREDENHAM CLOSE_CSO_PAR","EPRYB3993NQ",NA,"A1","SO on sewer network","Not Applicable","SX0731053680","","","GB108048002290","Par River (Lower)","ST BLAZEY STREAM","St.Austell Bay","PAR SANDS",11.56,6,4.5,40,TRUE,"Commissioned in 2016 - full year data expected",2016,6,"6 (installed 2016)",100,"","","","","",NA,NA,207310,53680,50.35142432,-4.709936316,"England","Cornwall","St Austell and Newquay","Cornwall","Devon and Cornwall","Devon Cornwall and the Isles of Scilly","South West","EA"
